756,25.64,2.5
757,25.49,2.5
758,25.88,2.5
759,25.88,2.5
760,25.69,2.5
761,25.64,2.5
762,25.93,2.5
763,26.03,2.5
764,25.69,2.5
765,25.74,2.5
766,26.08,2.5
767,26.08,2.5
768,25.74,2.5
769,25.88,2.5
770,26.13,2.5
771,26.08,2.5
772,25.74,2.5
773,25.98,2.5
774,26.28,2.5
775,26.08,2.5
776,25.88,2.5
777,26.08,2.5
778,26.28,2.5
779,25.98,2.5
780,25.98,2.5
781,26.23,2.5
782,26.33,2.5
783,25.98,2.5
784,26.08,2.5
785,26.28,2.5
786,26.28,2.5
787,25.98,2.5
788,26.18,2.5
789,26.48,2.5
790,26.18,2.5
791,26.03,2.5
792,26.28,2.5
793,26.43,2.5
794,26.18,2.5
795,26.08,2.5
796,26.43,2.5
797,26.53,2.5
798,26.13,2.5
799,26.18,2.5
800,26.58,2.5
801,26.48,2.5
802,26.23,2.5
803,26.28,2.5
804,26.62,2.5
805,26.48,2.5
806,26.28,2.5
807,26.48,2.5
808,26.67,2.5
809,26.38,2.5
810,26.33,2.5
811,26.53,2.5
812,26.62,2.5
813,26.33,2.5
814,26.33,2.5
815,26.67,2.5
816,26.53,2.5
817,26.33,2.5
818,26.48,2.5
819,26.82,2.5
820,26.53,2.5
821,26.38,2.5
822,26.67,2.5
823,26.72,2.5
824,26.48,2.5
825,26.33,2.5
826,26.62,2.5
827,26.67,2.5
828,26.38,2.5
829,26.43,2.5
830,26.72,2.5
831,26.62,2.5
832,26.43,2.5
833,26.67,2.5
834,26.82,2.5
835,26.67,2.5
836,26.48,2.5
837,26.82,2.5
838,26.82,2.5
839,26.48,2.5
840,26.53,2.5
841,26.82,2.5
842,26.72,2.5
843,26.48,2.5
844,26.62,-2.5
845,25.98,-2.5
846,24.11,-2.5
847,22.13,-2.5
848,20.6,-2.5
849,19.17,-2.5
850,17.58,-2.5
851,15.71,-2.5
852,14.03,-2.5
853,12.45,-2.5
854,10.97,-2.5
855,9.53,-2.5
856,8.15,-2.5
857,6.72,-2.5
858,5.19,-2.5
859,3.75,-2.5
860,2.27,-2.5
861,0.69,-2.5
862,-0.4,-2.5
863,-0.89,-2.5
864,-1.38,-2.5
865,-1.63,-2.5
866,-1.83,-2.5
867,-1.98,-2.5
868,-2.27,-2.5
869,-2.52,-2.5
870,-2.82,-2.5
871,-3.31,-2.5
872,-3.7,-2.5
873,-4.05,-2.5
874,-4.4,-2.5
875,-4.84,-2.5
876,-5.24,-2.5
877,-5.48,-2.5
878,-5.83,-2.5
879,-6.17,-2.5
880,-6.47,-2.5
881,-6.87,-2.5
882,-7.06,-2.5
883,-7.31,-2.5
884,-7.36,-2.5
885,-7.51,-2.5
886,-7.61,-2.5
887,-7.66,-2.5
888,-7.9,-2.5
889,-8.15,-2.5
890,-8.5,-2.5
891,-8.69,-2.5
892,-9.04,-2.5
893,-9.34,-2.5
894,-9.58,-2.5
895,-9.83,-2.5
896,-9.83,-2.5
897,-9.98,-2.5
898,-9.98,-2.5
899,-10.22,-2.5
900,-10.42,-2.5
901,-10.67,-2.5
902,-10.97,-2.5
903,-11.21,-2.5
904,-11.46,-2.5
905,-11.56,-2.5
906,-11.66,-2.5
907,-11.66,-2.5
908,-11.81,-2.5
909,-12.05,-2.5
910,-12.2,-2.5
911,-12.5,-2.5
912,-12.79,-2.5
913,-12.89,-2.5
914,-12.89,-2.5
915,-12.94,-2.5
916,-13.04,-2.5
917,-13.19,-2.5
918,-13.44,-2.5
919,-13.73,-2.5
920,-13.88,-2.5
921,-13.98,-2.5
922,-13.98,-2.5
923,-14.03,-2.5
924,-14.18,-2.5
925,-14.37,-2.5
926,-14.67,-2.5
927,-14.87,-2.5
928,-14.97,-2.5
929,-14.92,-2.5
930,-15.07,-2.5
931,-15.16,-2.5
932,-15.41,-2.5
933,-15.61,-2.5
934,-15.86,-2.5
935,-15.81,-2.5
936,-15.81,-2.5
937,-15.95,-2.5
938,-16.05,-2.5
939,-16.3,-2.5
940,-16.5,-2.5
941,-16.5,-2.5
942,-16.5,-2.5
943,-16.6,-2.5
944,-16.7,-2.5
945,-17.04,-2.5
946,-17.19,-2.5
947,-17.14,-2.5
948,-17.19,-2.5
949,-17.19,-2.5
950,-17.39,-2.5
951,-17.63,-2.5
952,-17.78,-2.5
953,-17.73,-2.5
954,-17.78,-2.5
955,-17.78,-2.5
956,-18.03,-2.5
957,-18.28,-2.5
958,-18.28,-2.5
959,-18.18,-2.5
960,-18.28,-2.5
961,-18.38,-2.5
962,-18.67,-2.5
963,-18.77,-2.5
964,-18.62,-2.5
965,-18.67,-2.5
966,-18.72,-2.5
967,-19.02,-2.5
968,-19.17,-2.5
969,-19.12,-2.5
970,-19.07,-2.5
971,-19.12,-2.5
972,-19.31,-2.5
973,-19.51,-2.5
974,-19.46,-2.5
975,-19.41,-2.5
976,-19.46,-2.5
977,-19.66,-2.5
978,-19.86,-2.5
979,-19.81,-2.5
980,-19.76,-2.5
981,-19.76,-2.5
982,-20.01,-2.5
983,-20.2,-2.5
984,-20.15,-2.5
985,-20.05,-2.5
986,-20.1,-2.5
987,-20.35,-2.5
988,-20.55,-2.5
989,-20.5,-2.5
990,-20.35,-2.5
991,-20.4,-2.5
992,-20.65,-2.5
993,-20.8,-2.5
994,-20.65,-2.5
995,-20.6,-2.5
996,-20.65,-2.5
997,-20.99,-2.5
998,-20.99,-2.5
999,-20.85,-2.5
